lat_idx,lon_idx,NDVI,NDBI
18,10,-0.012203991375945904,0.011697855520858936
18,11,-0.014700359102425058,0.0113616951034717
18,12,-0.01296711994058759,0.017851891386668706
18,13,-0.012417807734135802,0.01782697714048199
18,14,-0.015806535894100568,0.021670339777545757
18,15,-0.01957393801971787,0.02291458253766878
18,16,-0.02384101301207204,0.017564784251629537
18,17,-0.033451321167310547,0.009660668401791922
18,18,-0.032651380152647576,-0.002954783854115769
18,19,0.28298937740737323,-0.09488390921680481
18,20,0.15121758068323488,0.0012107635478614054
18,21,0.152820767649715,0.020150003874081304
18,22,0.20438817001686346,-0.010716356030022332
18,23,0.1901905317277289,-0.002903459275129456
18,24,0.21614179249677026,-0.013417537300796048
18,25,0.19936775111898222,-0.019386082379935478
18,26,0.2019615679857589,-0.00893407199331966
18,27,0.3055863170230327,-0.1381946453586258
18,28,0.36170772992797023,-0.15182969841051805
18,29,0.31552491601889565,-0.0865781947964828
18,30,0.24737913503496722,-0.026421247473645094
18,31,0.3402238769048783,-0.1482824817396755
18,32,0.4145126453114666,-0.21151055949095596
18,33,0.25300418874606506,-0.055690542152077506
19,0,-0.004549534692812565,0.011196777884094565
19,1,-0.0026975860068614624,0.010282108735570426
19,2,-0.003953063622684967,0.00997525548024812
19,3,-0.0038572425234846422,0.010350102730561748
19,4,-0.006804816186321971,0.010632608782585066
19,5,-0.008598793495159775,0.009142950690542627
19,6,-0.008910572123911853,0.009709525532303215
19,7,-0.013592662796596678,0.01003760416086472
19,8,-0.013283715789367817,0.010732548801668143
19,9,-0.015967908167539166,0.010669932585720632
19,10,-0.015387174174037241,0.011196176946615692
19,11,-0.017228975932061266,0.011509273184193489
19,12,-0.02291110475502813,0.013448766920533097
19,13,-0.01785914883305672,0.0142605755539234
19,14,-0.023771468334969275,0.017300556215074574
19,15,-0.018177714066420575,0.01822160035165899
19,16,-0.022384576706330934,0.017713218427519484
19,17,-0.026045655802664696,0.016360806349348826
19,18,-0.03904843320333818,0.0103533007097066
19,19,0.13678188996075238,-0.09052687357699105
19,20,0.31118789204565867,-0.14182081691272425
19,21,0.15043895841541596,-0.008392120131971591
19,22,0.2246045361418299,-0.024162516175872235
19,23,0.2558791636341148,-0.037251585394455784
19,24,0.23581904222694777,-0.023655872939564896
19,25,0.19283199152387379,-0.0105139026874655
19,26,0.2366347672230285,-0.042931958098883165
19,27,0.30354393638048727,-0.13152723016051854
19,28,0.36073019951989,-0.15773998275347276
19,29,0.3335071517525484,-0.12812053646064353
19,30,0.2814547761277887,-0.10942252722103644
19,31,0.3542008549958652,-0.17278599689125096
19,32,0.32811867253633786,-0.14886314509028667
19,33,0.2542040036806558,-0.0628653558716114
20,0,-0.005472814362203055,0.0117421454381863
